name,slug,description,price,sale_price,category_id,material,origin,style,stock,image_url,filter_color,filter_material,filter_construction,filter_pattern,filter_weave,dim1_label,dim1_width,dim1_length,dim1_shape,dim1_price,dim1_sale_price,dim1_stock,dim1_default,dim2_label,dim2_width,dim2_length,dim2_shape,dim2_price,dim2_sale_price,dim2_stock,dim2_default,dim3_label,dim3_width,dim3_length,dim3_shape,dim3_price,dim3_sale_price,dim3_stock,dim3_default,colors
"Mirage Cheetah",mirage,"Animal skins complement a vast array of decorating styles; thus, their popularity is ever increasing. Mirage Cheetah features a stylized small scale animal pattern. With its fine needle point loops and intricate pattern structure, wire wilton is one of our most luxurious constructions. Bright blues, and soft yellows invigorate the color range. Tonal striations accentuate this subtle yet dressy aesthetic.",52.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/78fs3r4kz8wwk3fcpfw3hfg,"Denim, Barley",Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2808.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,4160.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5616.0,,1.0,no,Denim:#B0ABA0
"Affinity Cherish",affinity,,49.0,,8.0,"Wool Blend",India,Transitional,1,https://brandfolder.com/s/9tnvngf9mk6jr8fbnbvfcm,Jewel,"Wool Blend",Tufted,,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,Jewel:#B0ABA0
"Barcelona Bliss",barcelona,"This upscale texture has a sophisticated fabric-inspired aesthetic, exuding elegance and refinement. Vibrant colorations make it timely and posh, perfect for elevating modern interiors. Crafted from a luxurious blend of wool and nylon, this piece not only enhances your space with beauty but also offers the strength and durability needed to maintain its charm for years to come.",37.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/366rm74xfhf82mb6sv5pqk9b,Basil,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,Basil:#B0ABA0
Barcelona,barcelona,,37.0,,,"Wool Blend -Flatweave",India,Transitional,1,https://brandfolder.com/s/rjphctj5pt5fknr6x6m6mrr,Basil,"Wool Blend -Flatweave",,,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,Basil:#B0ABA0
Bargello,bargello,,49.0,,,"Wool Blend",India,Transitional,1,"Could Not Find",Breeze,"Wool Blend",Handloomed,,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,Breeze:#B0ABA0
Bellamar,bellamar,,38.0,,,"Wool Blend -Flatweave",India,Transitional,1,https://brandfolder.com/s/mskp6cw4pj623trbkjgxbg,"Blue Grotto","Wool Blend -Flatweave",,,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,"Blue Grotto:#3A6EA8"
Bennett,bennett,"This upscale texture has a sophisticated fabric-inspired aesthetic, exuding elegance and refinement. Vibrant colorations make it timely and posh, perfect for elevating modern interiors. Crafted from a luxurious blend of wool and nylon, this piece not only enhances your space with beauty but also offers the strength and durability needed to maintain its charm for years to come.",45.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/pzvc88w9j8gxjhs3p8v8t36,"Deep Sea",Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2430.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3600.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4860.0,,1.0,no,"Deep Sea:#B0ABA0"
"Cable Beach",cable,"This upscale texture has a sophisticated fabric-inspired aesthetic, exuding elegance and refinement. Vibrant colorations make it timely and posh, perfect for elevating modern interiors. Crafted from a luxurious blend of wool and nylon, this piece not only enhances your space with beauty but also offers the strength and durability needed to maintain its charm for years to come.",32.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/rwkq845mjb8jfsckq5p6pmr,Metal,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1728.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2560.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3456.0,,1.0,no,Metal:#B0ABA0
"Classic Key",classic,,39.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/g6qsfm55wsfsgnkcx6wq5r,Ocean,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2106.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3120.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4212.0,,1.0,no,Ocean:#B0ABA0
Gingham,gingham,,38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/24nr2ksvtp842cgs3vnx86kk,Porcelain,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,Porcelain:#B0ABA0
Hana,hana,,41.0,,8.0,"Wool Blend",India,Transitional,1,https://brandfolder.com/s/kj8m2twcfhqg6mgtgn9tn89,Seaspray,"Wool Blend",Handloomed,,,"6' x 9'",6.0,9.0,rectangular,2214.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3280.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4428.0,,1.0,no,Seaspray:#B0ABA0
"Maddox Cheetah",maddox,,50.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/5tnt6cvtsmknvrkjs62vkgh,Cloud,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2700.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,4000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5400.0,,1.0,no,Cloud:#B0ABA0
Matelasse,matelasse,,39.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/wkbn55qwwgqn3thwt3wf8bs,Chrome,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2106.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3120.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4212.0,,1.0,no,Chrome:#B0ABA0
"Metropolis Loft",metropolis,,66.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/693c2mxsm3g5trsz6r54g36h,Platinum,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,3564.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,5280.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,7128.0,,1.0,no,Platinum:#B0ABA0
Positano,positano,,38.0,,8.0,"Wool Blend -Flatweave",India,Transitional,1,https://brandfolder.com/s/m5rgpq3hcgvwwbxxvwt3vbq,"French Blue","Wool Blend -Flatweave",,,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,"French Blue:#3A6EA8"
Amazon,amazon,,23.0,,8.0,Sisal,India,Transitional,1,https://brandfolder.com/s/6shh8m9xrnshs7w43fnnpvjq,Natural,Sisal,Woven,,,"6' x 9'",6.0,9.0,rectangular,1242.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1840.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2484.0,,1.0,no,Natural:#B0ABA0
Audrey,audrey,"Audrey takes center stage with her eye-catching all-over chic wire-wilton texture. The linear structure emphasized by brilliantly smart colors, seamlessly fade in and out creating a kaleidoscopic allure. A true star of the show with a timeless sensibility and enduring style.",40.0,,8.0,Wool,India,Contemporary,1,https://brandfolder.com/s/vrr7tv8cfnfrwmp933rz9rfv,Technicolor,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,Technicolor:#B0ABA0
Axis,axis,"Flawless, polished, classic. Stantons wire wilton, Axis, is all three of these and more. The lofty loops and floats that define the Crossroads Collection give the design the right dimension needed to accentuate and emphasize this larger-scaled chevron pattern. A subtle accent stripe runs down the length of this wilton for an added decorative touch. The tonal strie cleverly tones down the colors for a light and airy feel. Done in the freshest lineup of colors, Axis is a knockout.",50.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/3kp82frzprg7xsmtbb348n8g,Cirrus,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2700.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,4000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5400.0,,1.0,no,Cirrus:#B0ABA0
Bayport,bayport,"This upscale texture has a sophisticated fabric-inspired aesthetic, exuding elegance and refinement. Vibrant colorations make it timely and posh, perfect for elevating modern interiors. Crafted from a luxurious blend of wool and nylon, this piece not only enhances your space with beauty but also offers the strength and durability needed to maintain its charm for years to come.",38.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/wphp6wfw7kmcxcx4338h2sw7,Rain,Wool,"Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,2052.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3040.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4104.0,,1.0,no,Rain:#B0ABA0
Bimini,bimini,"Biminis felted wool and fiber dyed polysilk yarn work together perfectly to create this handsome sisal inspired design. Heathered yarns add a hint of texture. This structured weave will be sure to make its presence known in the marketplace",37.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/hh67bwmpxjrnv7vvx47kt2,Fossil,Wool,"Poly Hand Loomed",,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,Fossil:#B0ABA0
Brigitte,brigitte,"We are taking this traditional trellis design and updating it with a modern twist. The classic small scale geometric lends itself to a variety of design sensibilities. The charming motif and tasteful wire-wilton construction, coupled with a thrilling color range make Brigitte a rising star.",39.0,,8.0,Wool,India,Contemporary,1,https://brandfolder.com/s/gm9hb7p4qcwb7nj3m2jgc6,Technicolor,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2106.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3120.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4212.0,,1.0,no,Technicolor:#B0ABA0
Cameroon,cameroon,"A refined, organic flooring option crafted from durable agave fibers. Natural sisal offers a clean, textured look in soft neutral tones—ideal for stair runners, wall-to-wall installations, and high-traffic areas. Its structured weave and understated elegance make it a preferred choice for sophisticated, design-driven interiors.",21.0,,8.0,Sisal,India,Transitional,1,https://brandfolder.com/s/54gvvc4nf88w4f89j5c6qx,Natural,Sisal,Woven,,,"6' x 9'",6.0,9.0,rectangular,1134.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1680.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2268.0,,1.0,no,Natural:#B0ABA0
Collins,collins,"Elevate any space with Collins, a timeless expression of classic geometry and refined craftsmanship. Its all-loop pile construction, woven in a precise Wire Wilton technique, brings the subtle elegance of a wicker-inspired design to life-enhanced by a random strie ground and a fresh, modern palette. The luxurious wool/nylon blend offers both softness and strength, making Collins as enduring as it is enchanting.",70.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/6hwwrvpcnj9p9brxn972k5m,Admiral,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,3780.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,5600.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,7560.0,,1.0,no,Admiral:#B0ABA0
Demetrius,demetrius,"Demetrius is a modern interpretation of a classic greek key. The structured loops define the design, and the intriguing construction adds a refined undertone. Setting the design on an angle adds to the interest and makes Demetrius a standout pattern. Exciting new colors bolster this wiltons much anticipated popularity.",49.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/fxf6cccsnpcb5qzk339tkp,"Wave, Chrome",Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,"Wave:#B0ABA0, Chrome:#B0ABA0"
Felix,felix,"We have never met a leopard we did not love and Felix is one of our favorites. New color introductions give this timeless design a whole new look! We look forward to seeing these new colors in bedrooms and living rooms near you.",50.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/qwkhk5txjk7z9bxqnkjr3ppc,"White Rain",Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2700.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,4000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5400.0,,1.0,no,"White Rain:#FFFFFF"
Lysander,lysander,"Flawless, polished, classic. Stantons wire wilton, Lysander, is all three of these and more. The lofty loops and floats that define the Midsummer Collection give the design the right dimension needed to accentuate and emphasize this larger-scaled chevron pattern. A subtle accent stripe runs down the length of this wilton for an added decorative touch. The tonal strie cleverly tones down the colors for a light and airy feel. Done in the freshest lineup of colors, Lysander is a knockout.",49.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/krc7g4gc9th8sh7b8rfc7njf,Chrome,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,Chrome:#B0ABA0
Marilyn,marilyn,"Vibrant, bold, and sophisticated, Marilyn is a showstopper. Her stylish vertical lines flaunt the prismatic palettes as they move gracefully across the width of this sublime Wire Wilton. Crafted from a luxurious blend of wool and nylon, Marilyns design embodies both elegance and long-lasting durability, making her perfect for any glamorous interior.",39.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/p8c8hf3xg6wm3fj77tr9j83f,Technicolor,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2106.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3120.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4212.0,,1.0,no,Technicolor:#B0ABA0
Morrison,morrison,"Morrison is a perennial wire wilton creation that marries traditional craftsmanship with present-day charm. Its small-scale geometric pattern is enriched by a delicate strie effect, showcasing distinct colorways, including vibrant cobalt blue, soft pink, light blue, and a unique multi-colored option. This wool blend masterpiece adds a polished, modern flair to any room.",39.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/37mfvssm64h3jc5f2crk6r,"Blue Rapids",Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2106.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3120.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4212.0,,1.0,no,"Blue Rapids:#3A6EA8"
Theseus,theseus,"Theseus is artisanal luxury at its best. The horizontal rib, done in lofty wire wilton construction takes age old tradition and transforms it into now. The radiant striations spotlight the fine needle point loops. A jewel in the market, Theseus adds urban refinement to the category.",49.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/7pp3gw3b6t8qnkjv8br6v6pk,Chrome,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,Chrome:#B0ABA0
Tillary,tillary,"We are taking this traditional trellis design and updating it with a modern twist. The classic small scale geometric lends itself to a variety of design sensibilities. The charming motif and tasteful wire-wilton construction, coupled with a thrilling color range make Tillary a rising star.",49.0,,,Wool,India,Transitional,1,https://brandfolder.com/s/r5qq5gvqs36f6mv3qxb7t98w,Cirrus,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,Cirrus:#B0ABA0
Waveside,waveside,"Whether in a sunroom or by the pool, this lofty chic loop texture is a winning choice. Its cheerful colorations spread warmth and joy, effortlessly withstanding the elements and adding a touch of elegance to any outdoor retreat. That is a winning combination.",31.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/9s3zgrgs2rgr8jbphvffppm,"Skipping Stone",Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,1674.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2480.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3348.0,,1.0,no,"Skipping Stone:#B0ABA0"
Apex,apex,,20.0,,8.0,Nylon,USA,Transitional,1,https://brandfolder.com/s/snf5x89n9qnfnxxkg9tpg,Bone,Nylon,Tufted,,,"6' x 9'",6.0,9.0,rectangular,1080.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1600.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2160.0,,1.0,no,Bone:#B0ABA0
Baltimore,baltimore,,50.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/hwgs9v9qw8rbnz5h95qmb,Seaspray,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2700.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,4000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5400.0,,1.0,no,Seaspray:#B0ABA0
Bergen,bergen,,49.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/vzfff4xk7q7wnc4b8fb33,Flax,Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2646.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3920.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,5292.0,,1.0,no,Flax:#B0ABA0
Brightwater,brightwater,,34.0,,8.0,"Wool Blend",USA,Transitional,1,https://brandfolder.com/s/2g9qtk9tm3hpxvhr8gqz35h3,Beach,"Wool Blend",Woven,,,"6' x 9'",6.0,9.0,rectangular,1836.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2720.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3672.0,,1.0,no,Beach:#B0ABA0
Caracas,caracas,,42.0,,,Sisal,India,Transitional,1,https://brandfolder.com/s/8wh4bvnk49qr98gjsjqw443s,Cliff,Sisal,Woven,,,"6' x 9'",6.0,9.0,rectangular,2268.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3360.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4536.0,,1.0,no,Cliff:#B0ABA0
Cooper,cooper,,40.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/rf4v2m2rr85g3jzwbxnmr2r,"Mineral Grey",Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,"Mineral Grey:#808080"
"Costa Del Sol",costa,,21.0,,,Poly,India,Transitional,1,https://brandfolder.com/s/jsx68pmtrgf599mjnsr9kqk8,Quartz,Poly,Flatweave,,,"6' x 9'",6.0,9.0,rectangular,1134.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,1680.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2268.0,,1.0,no,Quartz:#B0ABA0
Ditto,ditto,,37.0,,8.0,"Wool Blend -Flatweave",India,Transitional,1,https://brandfolder.com/s/284qrnt92h7gcvpvmzgfbr6f,"Powder Blue","Wool Blend -Flatweave",,,,"6' x 9'",6.0,9.0,rectangular,1998.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2960.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,3996.0,,1.0,no,"Powder Blue:#3A6EA8"
Dorothy,dorothy,,40.0,,8.0,Wool,India,Transitional,1,https://brandfolder.com/s/3vcwhkrpbpvfc3kh55qtf6b,"Summer Blue",Wool,"Wilton Woven",,,"6' x 9'",6.0,9.0,rectangular,2160.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,3200.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,4320.0,,1.0,no,"Summer Blue:#3A6EA8"
"Fiji Remix",fiji,,25.0,,8.0,Sisal,India,Transitional,1,https://brandfolder.com/s/k88hj95hf3nfthjwfkpnk,Saddle,Sisal,Woven,,,"6' x 9'",6.0,9.0,rectangular,1350.0,,1.0,yes,"8' x 10'",8.0,10.0,rectangular,2000.0,,1.0,no,"9' x 12'",9.0,12.0,rectangular,2700.0,,1.0,no,Saddle:#B0ABA0
